Date,Adj Close,Close,High,Low,Open,Volume
2020-04-09 00:00:00+00:00,65.11,67.00,67.52,66.18,67.18,161834800.00
2020-04-13 00:00:00+00:00,66.38,68.31,68.43,66.46,67.08,131022800.00
2020-04-14 00:00:00+00:00,69.74,71.76,72.06,69.51,70.00,194994800.00
2020-04-15 00:00:00+00:00,69.10,71.11,71.58,70.16,70.60,131154400.00
2020-04-16 00:00:00+00:00,69.65,71.67,72.05,70.59,71.85,157125200.00
2020-04-17 00:00:00+00:00,68.71,70.70,71.74,69.21,71.17,215250000.00
2020-04-20 00:00:00+00:00,67.28,69.23,70.42,69.21,69.49,130015200.00
2020-04-21 00:00:00+00:00,65.20,67.09,69.31,66.36,69.07,180991600.00
2020-04-22 00:00:00+00:00,67.08,69.03,69.47,68.05,68.40,116862400.00
2020-04-23 00:00:00+00:00,66.82,68.76,70.44,68.72,68.97,124814400.00
2020-04-24 00:00:00+00:00,68.75,70.74,70.75,69.25,69.30,126161200.00
2020-04-27 00:00:00+00:00,68.79,70.79,71.14,69.99,70.45,117087600.00
2020-04-28 00:00:00+00:00,67.68,69.64,71.46,69.55,71.27,112004800.00
2020-04-29 00:00:00+00:00,69.90,71.93,72.42,70.97,71.18,137280800.00
2020-04-30 00:00:00+00:00,71.38,73.45,73.63,72.09,72.49,183064000.00
2020-05-01 00:00:00+00:00,70.23,72.27,74.75,71.46,71.56,240616800.00
2020-05-04 00:00:00+00:00,71.22,73.29,73.42,71.58,72.29,133568000.00
2020-05-05 00:00:00+00:00,72.29,74.39,75.25,73.61,73.76,147751200.00
2020-05-06 00:00:00+00:00,73.04,75.16,75.81,74.72,75.11,142333600.00
2020-05-07 00:00:00+00:00,73.79,75.93,76.29,75.49,75.81,115215200.00
2020-05-08 00:00:00+00:00,75.55,77.53,77.59,76.07,76.41,133838400.00
2020-05-11 00:00:00+00:00,76.74,78.75,79.26,76.81,77.03,145946400.00
2020-05-12 00:00:00+00:00,75.86,77.85,79.92,77.73,79.46,162301200.00
